EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VIN fill done Sun Aug 10 2025 11:35:08 GMT-0500 (Central Daylight Time)
A52 - Space Gray Metallic,,NCH1 - Silver Novillo Leather,,WBSWD935X9P362246,,P362246,"MSRP,ZPP.2,ZTP,2MK,2MT.1,302,494,507,6FL,6NF,653,655,752",,,"Jul 13, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93519P362247,,P362247,"MSRP,ZPP.2,ZTP,2MK,2MT.1,302,494,507,6FL,6NF,653,655,752",,,"Jul 13, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - Silver Novillo Leather,,WBSWD93539P362248,,P362248,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,653,655",,,"Jul 13, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,,WBSWD93559P362249,,P362249,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,415,6FL,6NF,653,655,752",,,"Jul 14, 2009",550/1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93519P362250,,P362250,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,6FL,653,752",,,"Jul 14, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NDH1 - Silver Novillo Extended Leather,,WBSWD93539P362251,,P362251,"MSRP,ZPP.2,ZTP,2MK,2MT.1,403,494,6FL,6NF,653,752",,,"Jul 14, 2009",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C5XAP362252,,P362252,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,403,507,6FL,655,752",,,"Jul 27, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93579P362253,,P362253,"MSRP,ZPP.3,2MK,2MT.1,403,6FL,655",,,"Jul 14, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93599P362254,,P362254,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,507,6FL,653,655,752",,,"Jul 14, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93509P362255,,P362255,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,415,507,6FL,653,655,752",,,"Jul 14, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93529P362256,,P362256,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,752",,,"Jul 15, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93549P362257,,P362257,"MSRP,ZPP.3,2MK,2MT.1,322,609,6FL,653,655",,,"Jul 15, 2009",,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,,WBSWD93569P362258,,P362258,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,653,655,752",,,"Jul 15, 2009",1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93589P362259,,P362259,"MSRP,ZPP.3,403,609,6FL,653,752",,,"Jul 15, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93549P362260,,P362260,"MSRP,ZPP.3,2MK,2MT.1,322,494,507,609,6FL,653,752",,,"Jul 15, 2009",,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,,WBSWD93569P362261,,P362261,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,415,507,6FL,653,655,752",,,"Jul 15, 2009",1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSWD93589P362262,,P362262,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,507,6FL,653,655",,,"Jul 16, 2009",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NDH1 - Silver Novillo Extended Leather,,WBSWD935X9P362263,,P362263,"MSRP,ZPP.1,ZTP,2MK,2MT.1,494,507,653,655,752",,,"Jul 16, 2009",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NDH3 - Beige Novillo Extended Leather,,WBSWD93519P362264,,P362264,"MSRP,ZPP.2,ZTP,2MK,2MT.1,302,403,494,507,6FL,653",,,"Jul 16, 2009",550/1100,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NDSW - Black Extended Novillo Leather,,WBSWD93539P362265,,P362265,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,415,507,6FL,6NF,653,655,752",,,"Jul 16, 2009",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93559P362266,,P362266,"MSRP,ZPP.1,ZTP,2MK,302,403,507,6FL,653",,,"Jul 16, 2009",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSWD93579P362267,,P362267,"MSRP,ZPP.3,ZTP,2MT.1,494,507,653,752",,,"Jul 16, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD93599P362268,,P362268,"MSRP,ZPP.3,ZTP,2MK,507,6FL,6NF,653,655,752",,,"Jul 17, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD93509P362269,,P362269,"MSRP,2MK,2MT.1,322,4MY,609,6FL,653",,,"Jul 17, 2009",550/950,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD93579P362270,,P362270,"MSRP,ZCW,ZPP.3,ZTP,507,6FL,6NF,653",,,"Jul 17, 2009",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93599P362271,,P362271,"MSRP,ZPP.3,ZTP,2MT.1,403,6FL,653",,,"Jul 17, 2009",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93509P362272,,P362272,"MSRP,ZCW,ZPP.3,2MK,302,322,415,507,609,6FL,653,655,752",,,"Jul 17, 2009",,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,,WBSWD93529P362273,,P362273,"MSRP,ZCW,ZPP.2,2MT.1,302,322,415,507,609,6FL,653,655,752",,,"Jul 17, 2009",1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93549P362274,,P362274,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,507,6FL,6NF,653,752",,,"Jul 17, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93569P362275,,P362275,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,6FL,653,655,752",,,"Jul 17, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93589P362276,,P362276,"MSRP,ZPP.3,2MK,2MT.1,494,6FL",,,"Jul 17, 2009",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD935X9P362277,,P362277,"MSRP,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,752",,,"Jul 17, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93519P362278,,P362278,"MSRP,ZPP.1,2MK,2MT.1,403,653",,,"Jul 17, 2009",,,,,,,,,,,
300 - Alpine White,,NCH1 - Silver Novillo Leather,,WBSWD93539P362279,,P362279,"MSRP,ZPP.1,ZTP,2MT.1,403,507,6FL,653,655,752",,,"Jul 18, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD935X9P362280,,P362280,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655,752",,,"Jul 18, 2009",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93519P362281,,P362281,"MSRP,ZPP.3,ZTP,2MT.1,494,6FL,653,655,752",,,"Jul 18, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93539P362282,,P362282,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,507,6FL,6NF,653,655,752",,,"Jul 18, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93559P362283,,P362283,"MSRP,ZPP.3,ZTP,2MK,2MT.1,6FL,6NF,653,655,752",,,"Jul 18, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93579P362284,,P362284,"MSRP,ZTP,2MT.1,403,494,4MY,6FL,653,752",,,"Jul 18, 2009",950,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93599P362285,,P362285,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,653,655",,,"Jul 20, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93509P362286,,P362286,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,6FL,653",,,"Jul 20, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93529P362287,,P362287,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,507,6FL,6NF,653,655,752",,,"Jul 20, 2009",550,,,,,,,,,,
668 - Jet Black,,NCH3 - Beige Novillo Leather,,WBSWD93549P362288,,P362288,"MSRP,ZPP.3,ZTP,2MT.1,403,494,6FL,653,655,752",,,"Jul 20, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93569P362289,,P362289,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,,"Jul 20, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93529P362290,,P362290,"MSRP,ZTP,2MK,494,4MY,6FL,653,752",,,"Jul 20, 2009",550/950,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93549P362291,,P362291,"MSRP,ZPP.1,ZTP,2MK,2MT.1,302,415,494,507,6FL,6NF,653,655,752",,,"Jul 21, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93569P362292,,P362292,"MSRP,ZCW,ZPP.2,ZTP,2MK,2MT.1,302,403,6FL,653",,,"Jul 21, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93589P362293,,P362293,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,403,6FL,653,655",,,"Jul 21, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD935X9P362294,,P362294,"MSRP,ZPP.1,ZTP,2MK,2MT.1,302,494,6FL,653,752",,,"Jul 22, 2009",,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD93519P362295,,P362295,"MSRP,ZCW,ZPP.3,ZTP,6FL,653",,,"Jul 22, 2009",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDSW - Black Extended Novillo Leather,,WBSWD93539P362296,,P362296,"MSRP,ZCW,ZTP,2MK,2MT.1,4MY,507,6FL,6NF,653,655,752",,,"Jul 22, 2009",550/2000,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD93559P362297,,P362297,"MSRP,2MK,415,4MY,507,6FL,653,655",,,"Jul 23, 2009",550/950,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,,WBSWD93579P362298,,P362298,"MSRP,ZCW,ZPP.3,ZTP,302,507,6FL,6NF,653,655,752",,,"Jul 23, 2009",1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93599P362299,,P362299,"MSRP,ZPP.3,ZTP,6FL,653",,,"Jul 23, 2009",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93519P362300,,P362300,"MSRP,ZTP,2MT.1,4MY,6FL,653,752",,,"Jul 23, 2009",950,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCH3 - Beige Novillo Leather,,WBSWD93539P362301,,P362301,"MSRP,ZPP.1,223,494,6FL,6NF,655",,,"Jul 23, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Leather,,WBSWD93559P362302,,P362302,"MSRP,ZPP.3,ZTP,6FL,6NF,653,752",,,"Jul 23, 2009",550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH1 - Silver Novillo Leather,,WBSWD93579P362303,,P362303,"MSRP,ZPP.2,2MT.1,223,302,6FL,653",,,"Jul 23, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93599P362304,,P362304,"MSRP,403,494,4MX,609,653,655,752",,,"Jul 24, 2009",550/950,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD93509P362305,,P362305,"MSRP,2MT.1,4MX",,,"Jul 24, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93529P362306,,P362306,"MSRP,ZPP.1,ZTP,2MK,2MT.1,302,415,507,6FL,6NF,653,655,752",,,"Jul 24, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NDH1 - Silver Novillo Extended Leather,,WBSWD93549P362307,,P362307,"MSRP,ZCW,ZPP.3,ZTP,2MK,415,507,6FL,653,752",,,"Jul 24, 2009",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93569P362308,,P362308,"MSRP,ZPP.1,ZTP,2MK,494,6FL,653",,,"Jul 24, 2009",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NDH2 - Fox Red Extended Leather,,WBSWD93589P362309,,P362309,"MSRP,ZCW,ZTP,2MK,2MT.1,6FL,653,771",,,"Jul 24, 2009",550/2000,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93549P362310,,P362310,"MSRP,ZPP.1,ZTP,507,6FL,653",,,"Jul 24, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93569P362311,,P362311,"MSRP,2MT.1,4MY,609,6FL,653",,,"Jul 24, 2009",950,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93589P362312,,P362312,"MSRP,ZPP.3,ZTP,415,653",,,"Jul 24, 2009",,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NDH3 - Beige Novillo Extended Leather,,WBSWD935X9P362313,,P362313,"MSRP,ZCW,ZPP.2,ZTP,2MK,2MT.1,507,6FL,653,752",,,"Jul 24, 2009",550/1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93519P362314,,P362314,"MSRP,ZPP.3,ZTP,2MK,302,494,6FL,6NF,653",,,"Jul 24, 2009",,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,,WBSWD93539P362315,,P362315,"MSRP,ZCW,ZPP.3,ZTP,2MK,6FL,653,752",,,"Jul 24, 2009",1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93559P362316,,P362316,"MSRP,ZPP.3,ZTP,2MK,494,507,6FL,653,752",,,"Jul 24, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93579P362317,,P362317,"MSRP,ZPP.3,2MT.1,403,494",,,"Jul 24, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93599P362318,,P362318,"MSRP,ZCW,ZTP,2MT.1,403,653,771",,,"Jul 24, 2009",950,,,,,,,,,,
A52 - Space Gray Metallic,,NDH1 - Silver Novillo Extended Leather,,WBSWD93509P362319,,P362319,"MSRP,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,653,655,752",,,"Jul 27, 2009",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD93579P362320,,P362320,"MSRP,ZCW,ZPP.3,ZTP,2MK,507,6FL,653",,,"Jul 27, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93599P362321,,P362321,"MSRP,2MT.1,494,4MY,6FL",,,"Jul 27, 2009",550/950,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD93509P362322,,P362322,"MSRP,ZPP.3,2MK,2MT.1,223,302,494,6FL",,,"Jul 27, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93529P362323,,P362323,"MSRP,ZCW,ZPP.1,2MK,2MT.1,322,403,609,6FL,653,655,752",,,"Jul 27, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93549P362324,,P362324,"MSRP,2MT.1,223,403,494,6FL,771",,,"Jul 27, 2009",950,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,,WBSWD93569P362325,,P362325,"MSRP,ZCW,ZPP.3,ZTP,2MK,6FL,653",,,"Jul 27, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93589P362326,,P362326,"MSRP,ZPP.3,2MK,2MT.1,322,507,609,6FL,653,752",,,"Jul 27, 2009",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD935X9P362327,,P362327,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,653,655,752",,,"Jul 27, 2009",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD93519P362328,,P362328,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,6FL,653,655,752",,,"Jul 27, 2009",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD93539P362329,,P362329,"MSRP,ZPP.3,ZTP,2MK,2MT.1,415,494,507,6FL,653,655",,,"Jul 27, 2009",550,,,,,,,,,,
668 - Jet Black,,NCH3 - Beige Novillo Leather,,WBSWD935X9P362330,,P362330,"MSRP,ZCW,ZPP.2,2MT.1,403",,,"Jul 27, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,,WBSWD93519P362331,,P362331,"MSRP,ZCW,ZPP.3,ZTP,2MK,403,507,6FL,653,752",,,"Jul 27, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,,WBSWD93539P362332,,P362332,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,302,403,507,6FL,6NF,653,655,752",,,"Jul 28, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93559P362333,,P362333,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,403,494,6FL,6NF,653,752",,,"Jul 28, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93579P362334,,P362334,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655,752",,,"Jul 28, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD93599P362335,,P362335,"MSRP,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655",,,"Jul 28, 2009",550,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,,WBSWD93509P362336,,P362336,"MSRP,2MT.1,494,4MY,6FL",,,"Jul 28, 2009",950,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93529P362337,,P362337,"MSRP,2MK,2MT.1,494,6FL,771",,,"Jul 28, 2009",950,,,,,,,,,,
381 - Le Mans Blue Metallic,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD93549P362338,,P362338,"MSRP,2MK,771",,,"Jul 28, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93569P362339,,P362339,"MSRP,ZPP.3,ZTP,302,403,415,507,6FL,6NF,653",,,"Jul 28, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93529P362340,,P362340,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,653,655",,,"Jul 28, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93549P362341,,P362341,"MSRP,ZPP.3,ZTP,2MK,302,403,415,507,6FL,653,655,752",,,"Jul 29, 2009",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93569P362342,,P362342,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,6FL,653,655,752",,,"Jul 29, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93589P362343,,P362343,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,653",,,"Jul 29, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD935X9P362344,,P362344,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,6FL,6NF,653,655",,,"Jul 29, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH1 - Silver Novillo Leather,,WBSWD93519P362345,,P362345,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,507,6FL,6NF,653,655,752",,,"Jul 29, 2009",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDH3 - Beige Novillo Extended Leather,,WBSWD93539P362346,,P362346,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655,752",,,"Jul 29, 2009",550/1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93559P362347,,P362347,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,653,655,752",,,"Jul 29, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93579P362348,,P362348,"MSRP,ZPP.3,ZTP,2MK,494,507,6FL,6NF,653",,,"Jul 29, 2009",,,,,,,,,,,
A29 - Silverstone Metallic II,,NDH2 - Fox Red Extended Leather,,WBSWD93599P362349,,P362349,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,6FL,653,655,752",,,"Jul 29, 2009",550/1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCH3 - Beige Novillo Leather,,WBSWD93559P362350,,P362350,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,653,655,752",,,"Jul 30, 2009",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDH3 - Beige Novillo Extended Leather,,WBSWD93579P362351,,P362351,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655,752",,,"Jul 29, 2009",550/1100,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD93599P362352,,P362352,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,6NF,653",,,"Jul 29, 2009",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDH3 - Beige Novillo Extended Leather,,WBSWD93509P362353,,P362353,"MSRP,ZPP.3,ZTP,2MT.1,403,6FL,653,655,752",,,"Jul 30, 2009",550/1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDH3 - Beige Novillo Extended Leather,,WBSWD93529P362354,,P362354,"MSRP,ZPP.3,ZTP,2MT.1,403,6FL,653,655,752",,,"Jul 30, 2009",550/1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93549P362355,,P362355,"MSRP,ZPP.2,ZTP,6FL,653",,,"Jul 30, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93569P362356,,P362356,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,653,655,752",,,"Jul 31, 2009",,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD93589P362357,,P362357,"MSRP,223,494,507,655,771",,,"Jul 31, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - Silver Novillo Leather,,WBSWD935X9P362358,,P362358,"MSRP,ZCW,ZPP.3,2MK,2MT.1,223,403,415,6FL,653,655",,,"Jul 31, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93519P362359,,P362359,"MSRP,ZPP.3,ZTP,2MK,2MT.1,6FL,653,752",,,"Jul 31, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93589P362360,,P362360,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,403,494,507,6FL,6NF,653,655,752",,,"Jul 31, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD935X9P362361,,P362361,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,415,494,507,6FL,653,655",,,"Jul 31, 2009",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93519P362362,,P362362,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,507,6FL,653,655,752",,,"Jul 31, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93539P362363,,P362363,"MSRP,ZCW,ZPP.3,ZTP,2MK,302,507,6FL,653",,,"Jul 31, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93559P362364,,P362364,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,507,6FL,653,655,752",,,"Aug 20, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93579P362365,,P362365,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,6FL,653",,,"Aug 21, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93599P362366,,P362366,"MSRP,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655",,,"Aug 21, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93509P362367,,P362367,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,6NF,653,655,752",,,"Aug 21, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - Silver Novillo Leather,,WBSWD93529P362368,,P362368,"MSRP,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655,752",,,"Aug 24, 2009",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93549P362369,,P362369,"MSRP,ZPP.3,2MK,2MT.1,6FL,655",,,"Aug 24, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93509P362370,,P362370,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,6FL,653,752",,,"Aug 24, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93529P362371,,P362371,"MSRP,ZCW,ZPP.1,ZTP,302,507,6FL,653,863",,,"Aug 25, 2009",550,,,,,,,,,,
