EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202819,C52,E202819,"MSRP.1,ZCW,ZPP.3,ZTP,302,403,417,507,655,6FL,752",,"$69,430.00",,550,CANADA,"Auto West BMW , Richmond, CAN",,,,,,,
381 - Le Mans Blue Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C59BE202820,C59,E202820,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,655,6FL,752",,"$73,275.00",,550/1100,,BMW of Tucson,,,,,,,
A75 - Melbourne Red Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C50BE202821,C50,E202821,"MSRP.1,ZPP.2,ZTP,223,2MK,403,494,655,6FL,752",,"$71,475.00",06-11-2010,550,,Ferman BMW MINI,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C52BE202822,C52,E202822,"MSRP.1,ZCW,ZPP.3,ZTP,302,403,417,507,655,6FL,752",,"$69,430.00",,550,CANADA,"Calgary BMW , Calgary, CAN",,,,,,,
A52 - Space Gray Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C54BE202823,C54,E202823,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,465,494,655,6FL,6NF,752",,"$71,250.00",,550,,Chapman BMW On Camelback,,,,,,,
668 - Jet Black,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C56BE202824,C56,E202824,"MSRP.1,ZCP,ZPP.3,403,494,6FL,655",,"$64,375.00",,,https://bringatrailer.com/listing/2011-bmw-m3-sedan-3/,HAROLD ZIEGLER BMW,,,,,,,
300 - Alpine White,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C58BE202825,C58,E202825,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,507,655,6FL",,"$68,555.00",,1100,,BMW of Asheville,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202826,C5X,E202826,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,2MK,403,507,655,6FL,6NF,752",,"$73,455.00",06-14-2010,,,Century West BMW,,,,,,,
381 - Le Mans Blue Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C51BE202827,C51,E202827,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,302,417,6FL,752",,"$72,050.00",,550,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202828,C53,E202828,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,403,465,494,655,6FL,6NF,752",,"$71,750.00",,,MILEAGE INCONSISTENCY,Chapman BMW On Camelback,,,,,,,
A73 - Jerez Black Met.,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C55BE202829,C55,E202829,,,#VALUE!,,,CANADA,"Calgary BMW , Calgary, CAN",,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202830,C51,E202830,"MSRP.1,ZCP,ZPP.3,ZTP,302,494,507,5AC,655,6FL,6NF,752",,"$70,205.00",,550,,Sonnen BMW,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202831,C53,E202831,"MSRP.1,ZCP,326,494,4MZ,6FL",,"$62,975.00",,550/950,,I.G. Burton Imports BMW,,,,,,,
A52 - Space Gray Met.,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C55BE202832,C55,E202832,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,507,655,6FL,752",,"$74,630.00",,550/1100,CANADA,CANADA,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202833,C57,E202833,"MSRP.1,ZCW,ZPP.3,223,2MK,403,507,6FL",,"$66,855.00",06-16-2010,550,,JMK BMW & Saab,,,,,,,
A73 - Jerez Black Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C59BE202834,C59,E202834,"MSRP.1,ZPP.3,ZTP,2MK,302,494,6FL",,"$67,575.00",,550,,BMW MINI of Concord,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202835,C50,E202835,"MSRP.1,ZPP.3,ZTP,223,2MK,2MT.1,302,465,494,507,655,6FL,6NF,752",,"$72,480.00",,,,,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202836,C52,E202836,"MSRP.1,ZCP,ZPP.3,302,403,494,507,609,6FL",,"$67,455.00",,550,,Princeton BMW,,,,,,,
A29 - SIlverstone II,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C54BE202837,C54,E202837,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,2MK,302,403,417,507,5AC,655,6FL,6NF,752",,"$76,330.00",,550/1100,,McLarty Volvo Cars of Little Rock,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202838,C56,E202838,"MSRP.1,ZCW,ZPP.2,ZTP,2MK,2MT.1,302,,507,5AC,655,6FL,752",,"$72,155.00",,550,TOTAL LOSS,BMW Cleveland,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C58BE202839,C58,E202839,"MSRP.1,ZCP,ZCW,ZPP.3,302,403,6FL",,"$65,475.00",,550,,Passport BMW,,,,,,,
A30 - Interologos Blue Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C54BE202840,C54,E202840,"MSRP.1,ZCP,ZCW,ZPP.1,ZTP,2MK,403,507,5AC,6FL,752",,"$74,855.00",06-17-2010,550/1100,REBUILT,BMW of Bellevue,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202841,C56,E202841,"MSRP.1,ZCP,ZCW,ZPP.2,ZTP,2MK,302,403,507,5AC,653,655,6FL,6NF,752",,"$74,655.00",,550,,BMW of Mountain View,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202842,C58,E202842,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,2MK,302,403,507,655,6FL,752",,"$74,255.00",,550,,Richmond BMW Crown MINI,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202843,C5X,E202843,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,2MK,403,417,507,6FL",,"$71,630.00",,,,,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C51BE202844,C51,E202844,"MSRP.1,ZPP.3,ZTP,223,2MK,403,507,6FL,752",,"$71,005.00",,550,,,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202845,C53,E202845,"MSRP.1,ZCP,ZCW,ZTP,2MK,403,6FL,752,771",,"$72,075.00",,550/950,,Passport BMW,,,,,,,
A75 - Melbourne Red Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202846,C55,E202846,"MSRP.1,ZCP,ZCV,ZCW,ZP2.2,2MK,403,575,5AC,655,752",,"$73,475.00",,550,,Motor Werks BMW,,,,,,,
A29 - SIlverstone II,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C57BE202847,C57,E202847,"MSRP.1,ZCP,ZPP.1,ZTP,2MK,302,403,465,494,5AC,655,6FL,6NF,752",,"$74,250.00",,550,,Girard Toyota BMW,Passport BMW,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C59BE202848,C59,E202848,"MSRP.1,ZCW,ZPP.3,ZTP,302,403,417,507,655,6FL,752",,"$69,430.00",06-18-2010,550,CANADA,"EURO DELIVERY, CAN",,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202849,C50,E202849,"MSRP.1,ZCW,ZPP.3,ZTP,223,2MK,2MT.1,507,655,6FL,752",,"$72,505.00",,550,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202850,C57,E202850,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,494,507,655,6FL,6NF,752",,"$71,655.00",,,,,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202851,C59,E202851,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,2MK,302,403,507,6FL,752",,"$73,905.00",06-18-2010,550,,Coast Nissan and Coast BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202852,C50,E202852,"MSRP.1,ZPP.3,ZTP,2MT.1,403,494,507,655,752",,"$68,755.00",,550,,Apple Automotive Group,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202853,C52,E202853,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,302,403,494,507,655,6FL,6NF,752",,"$73,905.00",,550,,BMW of Fremont,Chapman BMW On Camelback,,,,,,
300 - Alpine White,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C54BE202854,C54,E202854,"MSRP.1,ZTP,2MK,2MT.1,403,4MX,507",,"$68,855.00",,2000,,BMW of Sarasota,,,,,,,
668 - Jet Black,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C56BE202855,C56,E202855,"MSRP.1,507,771",,"$57,955.00",,,,,,,,,,,
A73 - Jerez Black Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C58BE202856,C58,E202856,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,2MK,302,403,507,5AC,6FL,6NF,752",,"$75,405.00",,550/1100,,Germain BMW of Naples,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C5XBE202857,C5X,E202857,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,417,655",,"$67,850.00",06-21-2010,,,Crevier BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202858,C51,E202858,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,403,465,494,6FL,6NF,752",,"$72,700.00",,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202859,C53,E202859,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,403,417,494,6FL",,"$70,750.00",,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202860,C5X,E202860,"MSRP.1,ZTP,ZPP.3,403,465,507,655,6FL,6NF",,"$65,630.00",,,,Weatherford BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202861,C51,E202861,"MSRP.1,ZPP.3,2MK,2MT,403,6FL",,"$65,175.00",,,,VISTA MOTOR COMPANY,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202862,C53,E202862,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,302,403,5AC,653,655,6FL,6NF,752",,"$71,225.00",06-23-2010,,FLOOD,South Bay BMW MINI,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202863,C55,E202863,"MSRP.1,ZCP,ZPP.3,ZTP,403,6FL",,"$66,775.00",,,,VISTA MOTOR COMPANY,Grand Blanc Motorcars Ltd,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C57BE202864,C57,E202864,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,465,494,507,655,6FL,752",,"$71,480.00",,550,,BMW of Norwood,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202865,C59,E202865,"MSRP.1,ZCP,ZPP.1,ZTP,2MK,302,494,655,6FL,6NF,752",,"$71,925.00",,,SALVAGE,Steve Thomas BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202866,C50,E202866,"MSRP.1,ZPP.2,ZTP,2MK,2MT.1,655,6FL,752",,"$70,125.00",,550,,BMW of El Cajon,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202867,C52,E202867,"MSRP.1,ZPP.2,ZTP,2MK,2MT.1,403,494,507,655,6FL,752",,"$72,055.00",,550,MILEAGE INCONCISTENCY,BMW Palm Springs,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202868,C54,E202868,"MSRP.1,ZPP.2,ZTP,2MK,2MT.1,302,403,465,494,655,6FL,752",,"$72,550.00",,550,,BMW of Houston,,,,,,,
A29 - SIlverstone II,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C56BE202869,C56,E202869,"MSRP.1,465,639,771",,"$59,350.00",06-24-2010,550,,BMW of Roseville,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202870,C52,E202870,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,507,653,6FL",,"$70,155.00",,,,BMW Seattle,,,,,,,
A75 - Melbourne Red Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C54BE202871,C54,E202871,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,465,494,507,655,6FL,752",,"$72,930.00",,550,,JMK BMW,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202872,C56,E202872,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,507,655,6FL,752",,"$72,955.00",,550,,Prestige BMW,,,,,,,
A29 - SIlverstone II,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C58BE202873,C58,E202873,"MSRP.1,ZCW,ZPP.2,ZTP,2MT.1,302,403,507,655,6FL,6NF,752",,"$71,305.00",,550/1100,,BMW of Bellevue,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C5XBE202874,C5X,E202874,"MSRP.1,ZCP,ZCW,ZPP.1,ZTP,2MK,302,403,5AC,655,6FL,6NF,752",,"$73,725.00",,,,Passport BMW,,,,,,,
A75 - Melbourne Red Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202875,C51,E202875,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL",,"$70,705.00",,550,,"Perillo BMW, Inc.",,,,,,,
A30 - Interologos Blue Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C53BE202876,C53,E202876,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,465,507,655,6FL,6NF,752",,"$73,280.00",06-25-2010,550/1100,,Vista Motor Company,,,,,,,
300 - Alpine White,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C55BE202877,C55,E202877,"MSRP.1,655",,"$57,925.00",,,,Open Road BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202878,C57,E202878,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,655,6FL,6NF",,"$67,625.00",,,,"Motorwerks BMW, MN",,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C59BE202879,C59,E202879,"MSRP.1,ZCP,ZPP.3,2MK,6FL,6NF",,"$66,075.00",,550,,BMW of Sherman Oaks,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202880,C55,E202880,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,655",,"$67,825.00",,550,,Stevens Creek BMW ,,,,,,,
300 - Alpine White,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C57BE202881,C57,E202881,"MSRP.1,ZCW,ZPP.1,ZTP,302,403,417,507,5AC,655,6FL,6NF,752",,"$70,380.00",,1100,,BMW of Mountain View,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202882,C59,E202882,"MSRP.1,ZTP,302,403,465,4MX,6FL,752",,"$67,050.00",,550/950,,Mercedes-Benz of Des Moines,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202883,C50,E202883,"MSRP.1,ZCW,ZPP.3,ZTP,302,403,507,655,6FL,752",,"$68,305.00",06-28-2010,,TOTAL LOSS,Hansel BMW of Santa Rosa,,,,,,,
668 - Jet Black,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C52BE202884,C52,E202884,"MSRP.1,ZCW,ZPP.1,ZTP,302,403,417,507,655,6FL,752",,"$68,880.00",,,CANADA,"BMW Markham , CAN",,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202885,C54,E202885,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,403,494,655,6FL,6NF,752",,"$72,575.00",,,,BMW of Sherman Oaks,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202886,C56,E202886,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,507,5AC,655,6FL",,"$71,305.00",,550,,DeSimone BMW of Mount Laurel,Northwest BMW,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202887,C58,E202887,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,403,6FL,6NF",,"$68,475.00",,550,,VOB BMW,,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C5XBE202888,C5X,E202888,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,2MK,403,6FL,752",,"$73,125.00",,550,,Otto's MINI,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202889,C51,E202889,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,417,507,655,6FL,752",,"$73,530.00",,550,CANADA,"Park Shore BMW, CAN",,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202890,C58,E202890,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,494,507,655,6FL,6NF,752",,"$72,605.00",,550,,Rusnak BMW ,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C5XBE202891,C5X,E202891,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,302,403,507,5AC,655,6FL,6NF,752",,"$73,655.00",06-28-2010,550,, South Motors BMW,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C51BE202892,C51,E202892,"MSRP.1,ZCP,ZCW,ZPP.3,ZTP,302,403,507,5AC,655,6FL,752",,"$71,605.00",,550,,Pace BMW,Pace BMW,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C53BE202893,C53,E202893,"MSRP.1,ZPP.3,ZTP,2MT.1,403,494,655,6FL",,"$66,875.00",,550,TOTAL LOSS,BMW MINI of Freeport,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202894,C55,E202894,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,403,465,494,507,653,655,6FL,6NF,752",,"$73,980.00",06-29-2010,550,,BMW of Sherman Oaks,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202895,C57,E202895,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,494,655,6FL,6NF,752",,"$71,825.00",06-30-2010,550,,BMW of Houston,,,,,,,
300 - Alpine White,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C59BE202896,C59,E202896,"MSRP.1,2MK,403,639,771",,"$62,275.00",06-30-2010,,,VISTA MOTOR COMPANY,,,,,,,
A73 - Jerez Black Met.,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C50BE202897,C50,E202897,"MSRP.1,ZCW,ZPP.2,ZTP,655,6FL,752",,"$68,125.00",,550/1100,,Daniels BMW MINI,,,,,,,
668 - Jet Black,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C52BE202898,C52,E202898,"MSRP.1,2MK,403,639,771",,"$62,275.00",07-01-2010,,,VISTA MOTOR COMPANY,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C54BE202899,C54,E202899,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,653,,655,6FL",,"$69,675.00",,550,,BMW of San Antonio/,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202900,C57,E202900,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,655,6FL",,"$71,250.00",,550,TOTAL LOSS,Laurel BMW of Westmont,International Autos Inc.,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202901,C59,E202901,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,302,403,465,494,507,655,6FL",,"$72,330.00",,550,MILEAGE INCONSITENCY EXPORTED GERMANY,Leith BMW Rolls-Royce Motor Cars ,,,,,,,
A29 - SIlverstone II,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C50BE202902,C50,E202902,"MSRP.1,ZCP,ZPP.1,ZTP,2MK,403,494,6FL",,"$70,725.00",,550,,BMW of Roxbury,,,,,,,
A73 - Jerez Black Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C52BE202903,C52,E202903,"MSRP.1,ZCP,ZCW,ZPP.1,ZTP,2MK,403,507,5AC,655,6FL,752",,"$75,205.00",,550/1100,,BMW of Manhattan,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202904,C54,E202904,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,752",,"$71,705.00",,550,SALVAGE,Valencia BMW,BMW of Carlsbad,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202905,C56,E202905,"MSRP.1,ZPP.2,ZTP,2MK,302,465,494,655,752",,"$69,900.00",,550,,BMW/MINI of Latham & Mercedes-Benz of Latham,,,,,,,
A52 - Space Gray Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C58BE202906,C58,E202906,"MSRP.1,ZCP,ZPP.3,465,6FL",,"$63,500.00",07-02-2010,550,,New Century BMW,,,,,,,
A52 - Space Gray Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C5XBE202907,C5X,E202907,"MSRP.1,ZTP,2MK,2MT.1,302,4MZ,507,653,6FL,752",,"$70,005.00",,550/950,,BMW of Roseville,BMW of Roseville,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202908,C51,E202908,"MSRP.1,ZPP.3,ZTP,2MK,302,507,653,6FL",,"$67,455.00",,550,,30635 Autohaus Euler Pirmasens GmbH,,,,,,,
A30 - Interologos Blue Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C53BE202909,C53,E202909,"MSRP.1,ZCW,ZPP.1,ZTP,2MT.1,507,6FL",,"$66,355.00",,550,,AH Rhein Würzburg Zw.-Nl. der AH Heermann u. Rhein GmbH,,,,,,,
668 - Jet Black,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C5XBE202910,C5X,E202910,"MSRP.1,ZCP,ZPP.2,ZTP,2MK,403,494,6FL,752",,"$72,075.00",,,,Paul Miller Performance LLC dba Paul Miller BMW,,,,,,,
668 - Jet Black,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C51BE202911,C51,E202911,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,417,507,655,6FL,752",,"$73,680.00",07-05-2010,1100,CANADA,"BMW Laval , CAN",,,,,,,
668 - Jet Black,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C53BE202912,C53,E202912,"MSRP.1,ZPP.2,ZTP,302,403,494,655,6FL,6NF",,"$65,675.00",,,,"Valley Auto World, Inc.",,,,,,,
A75 - Melbourne Red Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C55BE202913,C55,E202913,"MSRP.1,ZCW,ZTP,2MT.1,403,4MY,6FL",,"$65,525.00",07-05-2010,550,,Autohaus Karl + Co. GmbH,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202914,C57,E202914,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,417,507,655,6FL,6NF,752",,"$73,680.00",,550,,,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202915,C59,E202915,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,326,403,494,507,655,6FL",,"$70,155.00",,550,SALVAGE, Momentum BMW,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202916,C50,E202916,"MSRP.1,ZPP.2,ZTP,2MK,2MT.1,403,494,6FL",,"$69,425.00",,550,LEMON,Chapman BMW On Camelback,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202917,C52,E202917,"MSRP.1,ZPP.3,ZTP,2MT.1,507,655,6FL,6NF,752",,"$67,205.00",,,TOTAL LOSS,,,,,,,,
A52 - Space Gray Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C54BE202918,C54,E202918,"MSRP.1,ZCP,ZPP.3,ZTP,2MK,302,403,507,655,6FL,752",,"$73,255.00",,550,,BMW of San Antonio,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202919,C56,E202919,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,494,655,6FL,752",,"$71,125.00",,,,United BMW of Roswell ,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202920,C52,E202920,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,494,655,6FL,752",,"$71,525.00",,,,Mercedes-Benz of Des Moines,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202921,C54,E202921,"MSRP.1,ZPP.3,ZTP,2MK,403,655,6FL",,"$68,075.00",,550,TOTAL LOSS,Irvine BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202922,C56,E202922,"MSRP.1,ZCP,ZPP.3,ZTP,403,494,655,6FL",,"$68,175.00",,550,,Prestige BMW,,,,,,,
