EXTERIOR,Development code,INTERIOR,Year,VIN,,,,PACKAGES,MSRP,PROD,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VPC
C28 - Donington Grey Metallic,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C07L9B23579,,9B23579,2MK,,,"Oct 22, 2019",,USA,"BMW Grand River, Kitchener, CA",,,,,,,,
C28 - Donington Grey Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C0XL9B23611,,9B23611,2MK,,,"Oct 23, 2019",,USA,"BMW of Madison, Madison, US",,,,,,,,
C28 - Donington Grey Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C02L9B23635,,9B23635,2MK,,,"Oct 23, 2019",,USA,"BMW of Minnetonka, Minnetonka, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C01L9B23691,,9B23691,2MK,,,"Oct 23, 2019",,USA,"Flow BMW, Winston Salem, US",,,,,,,,
C3G - Toronto Red Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C00L9B23715,,9B23715,2MK,,,"Oct 23, 2019",,USA,"BMW of Salem, Salem, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C02L9B23747,,9B23747,2MK,,,"Oct 23, 2019",,USA,"New Country BMW, Hartford, US",,,,,,,,
C3G - Toronto Red Metallic,F97,VAEW - BMW Individual Ivory White Extended Merino Leather,2020,5YMTS0C01L9B23755,,9B23755,2MK,,,"Oct 23, 2019",,USA,"Taylor BMW, Evans, US",,,,,,,,
C28 - Donington Grey Metallic,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C04L9B23779,,9B23779,2MK,,,"Oct 23, 2019",,USA,"BMW of Brooklyn, Brooklyn, US",,,,,,,,
C28 - Donington Grey Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C03L9B23787,,9B23787,2MK,,,"Oct 23, 2019",,USA,"BMW of Bloomfield, Bloomfield, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C02L9B23795,,9B23795,2MK,,,"Oct 23, 2019",,USA,"BMW of Doylestown, Doylestown, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C07L9B23811,,9B23811,2MK,,,"Oct 23, 2019",,USA,"BMW of Morristown, Morristown, US",,,,,,,,
300 - Alpine White,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C00L9B23827,,9B23827,2MK,,,"Oct 23, 2019",,USA,"Habberstad BMW, Huntington Station, US",,,,,,,,
C3G - Toronto Red Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C09L9B23843,,9B23843,2MK,,,"Oct 23, 2019",,USA,"BMW of San Francisco, San Francisco, US",,,,,,,,
C28 - Donington Grey Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C08L9B23851,,9B23851,2MK,,,"Oct 23, 2019",,USA,"BMW of Manhasset, Manhasset, US",,,,,,,,
C28 - Donington Grey Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C01L9B23867,,9B23867,2MK,,,"Oct 23, 2019",,USA,"BMW of Manhasset, Manhasset, US",,,,,,,,
C28 - Donington Grey Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C0XL9B23883,,9B23883,2MK,,,"Oct 23, 2019",,USA,"Braman Motorcars/Braman MINI of Pal, West Palm Beach, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C08L9B23915,,9B23915,2MK,,,"Oct 23, 2019",,USA,"BMW of Houston Midtown, Houston, US",,,,,,,,
C3G - Toronto Red Metallic,F97,VAEW - BMW Individual Ivory White Extended Merino Leather,2020,5YMTS0C07L9B23923,,9B23923,2MK,,,"Oct 23, 2019",,USA,"BMW of San Antonio/MINI of San Anto, San Antonio, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C00L9B23939,,9B23939,2MK,,,"Oct 23, 2019",,USA,"Tulley BMW, Nashua, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C09L9B23955,,9B23955,2MK,,,"Oct 23, 2019",,USA,"BMW of Southpoint, Durham, US",,,,,,,,
C28 - Donington Grey Metallic,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C01L9B23979,,9B23979,2MK,,,"Oct 23, 2019",,USA,"BMW of Manhasset, Manhasset, US",,,,,,,,
C28 - Donington Grey Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C02L9B24123,,9B24123,2MK,,,"Oct 23, 2019",,USA,"BMW of Lafayette, Lafayette, US",,,,,,,,
C28 - Donington Grey Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C04L9B25029,,9B25029,2MK,,,"Oct 23, 2019",,USA,"Braman Motorcars/Braman MINI of Pal, West Palm Beach, US",,,,,,,,
300 - Alpine White,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C02L9B25045,,9B25045,2MK,,,"Oct 23, 2019",,USA,"BMW of Freeport, Freeport, US",,,,,,,,
C28 - Donington Grey Metallic,F97,VAEW - BMW Individual Ivory White Extended Merino Leather,2020,5YMTS0C01L9B25053,,9B25053,2MK,,,"Oct 23, 2019",,USA,"Ferman BMW/Ferman MINI of Tampa Bay, Palm Harbor, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C00L9B25061,,9B25061,2MK,,,"Oct 23, 2019",,USA,"BMW of Springfield, Springfield, US",,,,,,,,
C28 - Donington Grey Metallic,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C05L9B25069,,9B25069,2MK,,,"Oct 23, 2019",,USA,"BMW of Fairfax, Fairfax, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C02L9B25093,,9B25093,2MK,,,"Oct 23, 2019",,USA,"BMW of Minnetonka, Minnetonka, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C01L9B25117,,9B25117,2MK,,,"Oct 23, 2019",,USA,"Park Avenue BMW, Rochelle Park, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C0XL9B25133,,9B25133,2MK,,,"Oct 23, 2019",,USA,"BMW of Westbrook, Westbrook, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C03L9B25149,,9B25149,2MK,,,"Oct 24, 2019",,USA,"Continental BMW of Darien, Darien, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C01L9B25165,,9B25165,2MK,,,"Oct 24, 2019",,USA,"Otto's BMW, Ottawa, CA",,,,,,,,
C28 - Donington Grey Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C0XL9B25181,,9B25181,2MK,,,"Oct 24, 2019",,USA,"Kelowna BMW, Kelowna, CA",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C03L9B25197,,9B25197,2MK,,,"Oct 24, 2019",,USA,"BMW of Lancaster, Lancaster, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C09L9B25205,,9B25205,2MK,,,"Oct 24, 2019",,USA,"Princeton BMW, Hamilton, US",,,,,,,,
300 - Alpine White,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C07L9B25221,,9B25221,2MK,,,"Oct 24, 2019",,USA,"Classic BMW, Plano, US",,,,,,,,
300 - Alpine White,F97,VAEW - BMW Individual Ivory White Extended Merino Leather,2020,5YMTS0C0XL9B25245,,9B25245,2MK,,,"Oct 24, 2019",,USA,"BMW of Minnetonka, Minnetonka, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C09L9B25253,,9B25253,2MK,,,"Oct 24, 2019",,USA,"Arrowhead BMW, Glendale, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C02L9B25269,,9B25269,2MK,,,"Oct 24, 2019",,USA,"Open Road BMW, Edison, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C01L9B25277,,9B25277,2MK,,,"Oct 24, 2019",,USA,"Bill Jacobs BMW/MINI, Naperville, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C08L9B25325,,9B25325,2MK,,,"Oct 24, 2019",,USA,"BMW of Fort Walton Beach, Fort Walton Beach, US",,,,,,,,
300 - Alpine White,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C07L9B25333,,9B25333,2MK,,,"Oct 24, 2019",,USA,"BMW of Barrington, Barrington, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C0XL9B25357,,9B25357,2MK,,,"Oct 24, 2019",,USA,"Wide World BMW, Spring Valley, US",,,,,,,,
475 - Black Sapphire Metallic,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C09L9B25365,,9B25365,2MK,,,"Oct 24, 2019",,USA,"BMW of Catonsville, Baltimore, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C08L9B25373,,9B25373,2MK,,,"Oct 24, 2019",,USA,"Circle BMW, Eatontown, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C07L9B25381,,9B25381,2MK,,,"Oct 24, 2019",,USA,"Rallye BMW, Westbury, US",,,,,,,,
475 - Black Sapphire Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C04L9B25421,,9B25421,2MK,,,"Oct 24, 2019",,USA,"BMW of Manhasset, Manhasset, US",,,,,,,,
C3G - Toronto Red Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C08L9B25437,,9B25437,2MK,,,"Oct 24, 2019",,USA,"Newbold BMW, O Fallon, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C07L9B25445,,9B25445,2MK,,,"Oct 24, 2019",,USA,"Flemington BMW, Flemington, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C05L9B25461,,9B25461,2MK,,,"Oct 24, 2019",,USA,"Open Road BMW, Edison, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C09L9B25477,,9B25477,2MK,,,"Oct 24, 2019",,USA,"BMW of Westbrook, Westbrook, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C07L9B25493,,9B25493,2MK,,,"Oct 24, 2019",,USA,"Newburgh Auto Auction, Newburgh, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C02L9B25501,,9B25501,2MK,,,"Oct 24, 2019",,USA,"BMW of Minnetonka, Minnetonka, US",,,,,,,,
300 - Alpine White,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C02L9B26616,,9B26616,2MK,,,"Oct 24, 2019",,USA,"BMW of Manhattan, New York, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C00L9B26923,,9B26923,2MK,,,"Oct 25, 2019",,USA,"BMW of Tulsa, Tulsa, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C0XL9B26931,,9B26931,2MK,,,"Oct 25, 2019",,USA,"BMW of Peoria, Peoria, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C02L9B26955,,9B26955,2MK,,,"Oct 25, 2019",,USA,"BMW of The Woodlands, The Woodlands, US",,,,,,,,
300 - Alpine White,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C00L9B26971,,9B26971,2MK,,,"Oct 25, 2019",,USA,"Otto's BMW, West Chester, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C04L9B26987,,9B26987,2MK,,,"Oct 25, 2019",,USA,"BMW of Palm Springs, Palm Springs, US",,,,,,,,
C28 - Donington Grey Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C07L9B27003,,9B27003,2MK,,,"Oct 25, 2019",,USA,"Sterling BMW, Newport Beach, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C06L9B27011,,9B27011,2MK,,,"Oct 25, 2019",,USA,"BMW of Westchester, White Plains, US",,,,,,,,
300 - Alpine White,F97,VAEW - BMW Individual Ivory White Extended Merino Leather,2020,5YMTS0C0XL9B27027,,9B27027,2MK,,,"Oct 25, 2019",,USA,"Arrowhead BMW, Glendale, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C08L9B27043,,9B27043,2MK,,,"Oct 25, 2019",,USA,"New Country BMW, Hartford, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C01L9B27059,,9B27059,2MK,,,"Oct 25, 2019",,USA,"BMW of Anchorage, Anchorage, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C00L9B27067,,9B27067,2MK,,,"Oct 25, 2019",,USA,"BMW of Mt. Laurel, Mount Laurel, US",,,,,,,,
C3G - Toronto Red Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C0XL9B27075,,9B27075,2MK,,,"Oct 25, 2019",,USA,"BMW of Devon, Devon, US",,,,,,,,
300 - Alpine White,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C08L9B27091,,9B27091,2MK,,,"Oct 25, 2019",,USA,"BMW of Murray, Murray, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C08L9B27107,,9B27107,2MK,,,"Oct 25, 2019",,USA,"BMW of Mt. Laurel, Mount Laurel, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C07L9B27115,,9B27115,2MK,,,"Oct 25, 2019",,USA,"BMW of Mt. Laurel, Mount Laurel, US",,,,,,,,
300 - Alpine White,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C05L9B27131,,9B27131,2MK,,,"Oct 25, 2019",,USA,"Sun Motor Cars BMW, Mechanicsburg, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C0XL9B27139,,9B27139,2MK,,,"Oct 25, 2019",,USA,"Princeton BMW, Hamilton, US",,,,,,,,
300 - Alpine White,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C08L9B27155,,9B27155,2MK,,,"Oct 25, 2019",,USA,"BMW of South Austin, Austin, US",,,,,,,,
300 - Alpine White,F97,VAEW - BMW Individual Ivory White Extended Merino Leather,2020,5YMTS0C06L9B27171,,9B27171,2MK,,,"Oct 25, 2019",,USA,"Schomp BMW of Highlands Ranch, Highlands Ranch, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C00L9B27179,,9B27179,2MK,,,"Oct 25, 2019",,USA,"BMW of Dallas/MINI of Dallas, Dallas, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C09L9B27195,,9B27195,2MK,,,"Oct 25, 2019",,USA,"Bill Jacobs BMW/MINI, Naperville, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C04L9B27203,,9B27203,2MK,,,"Oct 25, 2019",,USA,"BMW Laval, Laval, CA",,,,,,,,
300 - Alpine White,F97,VAEW - BMW Individual Ivory White Extended Merino Leather,2020,5YMTS0C09L9B28217,,9B28217,2MK,,,"Oct 25, 2019",,USA,"BMW Performance Center (SC), Greer, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C08L9B28225,,9B28225,2MK,,,"Oct 25, 2019",,USA,"Coggin BMW Treasure Coast, Fort Pierce, US",,,,,,,,
300 - Alpine White,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C06L9B28241,,9B28241,2MK,,,"Oct 26, 2019",,USA,"BMW of Honolulu, Honolulu, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C06L9B28305,,9B28305,2MK,,,"Oct 26, 2019",,USA,"BMW of Honolulu, Honolulu, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C05L9B28313,,9B28313,2MK,,,"Oct 26, 2019",,USA,"BMW of Dallas/MINI of Dallas, Dallas, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C09L9B28329,,9B28329,2MK,,,"Oct 26, 2019",,USA,"Orange County BMW, Harriman, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C07L9B28345,,9B28345,2MK,,,"Oct 26, 2019",,USA,"BMW Portland, Portland, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C0XL9B28369,,9B28369,2MK,,,"Oct 26, 2019",,USA,"United BMW, Alpharetta, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C08L9B28449,,9B28449,2MK,,,"Oct 26, 2019",,USA,"BMW of Fairfax, Fairfax, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C07L9B28457,,9B28457,2MK,,,"Oct 26, 2019",,USA,"BMW of Asheville, Arden, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C08L9B28497,,9B28497,2MK,,,"Oct 26, 2019",,USA,"BMW Laval, Laval, CA",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C02L9B28513,,9B28513,2MK,,,"Oct 26, 2019",,USA,"BMW of Las Vegas, Las Vegas, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C04L9B28545,,9B28545,2MK,,,"Oct 26, 2019",,USA,"BMW Moncton, Dieppe, CA",,,,,,,,
475 - Black Sapphire Metallic,F97,MAOQ - Oyster Vernasca Leather,2020,5YMTS0C03L9B28617,,9B28617,2MK,,,"Oct 26, 2019",,USA,"BMW of Dayton, Dayton, US",,,,,,,,
C1N - Sunstone Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C02L9B28673,,9B28673,2MK,,,"Oct 26, 2019",,USA,"BMW of Manhasset, Manhasset, US",,,,,,,,
475 - Black Sapphire Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C04L9B29680,,9B29680,2MK,,,"Oct 27, 2019",,USA,"Autohaus BMW of Maplewood, Saint Louis, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C03L9B29752,,9B29752,2MK,,,"Oct 27, 2019",,USA,"BMW of Fort Lauderdale, Fort Lauderdale, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C07L9B29768,,9B29768,2MK,,,"Oct 27, 2019",,USA,"BMW of Riverside, Riverside, US",,,,,,,,
C1M - Phytonic Blue Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C04L9B29792,,9B29792,2MK,,,"Oct 28, 2019",,USA,"BMW of Fremont, Fremont, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C00L9B29840,,9B29840,2MK,,,"Oct 28, 2019",,USA,"BMW of the Permian Basin, Midland, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C00L9B29904,,9B29904,2MK,,,"Oct 28, 2019",,USA,"BMW of Fairfax, Fairfax, US",,,,,,,,
C3G - Toronto Red Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C0XL9B29912,,9B29912,2MK,,,"Oct 28, 2019",,USA,"Circle BMW, Eatontown, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C03L9B29928,,9B29928,2MK,,,"Oct 28, 2019",,USA,"BMW of Fairfax, Fairfax, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C01L9B29944,,9B29944,2MK,,,"Oct 28, 2019",,USA,"BMW of South Austin, Austin, US",,,,,,,,
300 - Alpine White,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C00L9B29952,,9B29952,2MK,,,"Oct 28, 2019",,USA,"Union Park BMW, Wilmington, US",,,,,,,,
300 - Alpine White,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C04L9B29968,,9B29968,2MK,,,"Oct 28, 2019",,USA,"BMW of Devon, Devon, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C02L9B29984,,9B29984,2MK,,,"Oct 28, 2019",,USA,"BMW of Sudbury, Sudbury, US",,,,,,,,
475 - Black Sapphire Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C05L9B30000,,9B30000,2MK,,,"Oct 28, 2019",,USA,"BMW of Catonsville, Baltimore, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C0XL9B30008,,9B30008,2MK,,,"Oct 28, 2019",,USA,"BMW of El Paso, El Paso, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C09L9B30016,,9B30016,2MK,,,"Oct 28, 2019",,USA,"Tulley BMW, Nashua, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C08L9B30024,,9B30024,2MK,,,"Oct 28, 2019",,USA,"BMW of Fort Lauderdale, Fort Lauderdale, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C06L9B30040,,9B30040,2MK,,,"Oct 28, 2019",,USA,"BMW of South Albany, Glenmont, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C0XL9B30056,,9B30056,2MK,,,"Oct 28, 2019",,USA,"BMW of Fort Lauderdale, Fort Lauderdale, US",,,,,,,,
A90 - Dark Graphite Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C09L9B30064,,9B30064,2MK,,,"Oct 28, 2019",,USA,"BMW Regina, Regina, CA",,,,,,,,
475 - Black Sapphire Metallic,F97,VATQ - BMW Individual Tartufo Extended Merino Leather,2020,5YMTS0C07L9B30080,,9B30080,2MK,,,"Oct 28, 2019",,USA,"BMW St. John's, St. John's, CA",,,,,,,,
C28 - Donington Grey Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C01L9B30088,,9B30088,2MK,,,"Oct 28, 2019",,USA,"Momentum BMW/MINI, Houston, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C00L9B30096,,9B30096,2MK,,,"Oct 28, 2019",,USA,"BMW Langley, Langley, CA",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C05L9B30112,,9B30112,2MK,,,"Oct 28, 2019",,USA,"Pacific BMW, Glendale, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C04L9B30120,,9B30120,2MK,,,"Oct 28, 2019",,USA,"BMW of Las Vegas, Las Vegas, US",,,,,,,,
475 - Black Sapphire Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C09L9B30128,,9B30128,2MK,,,"Oct 28, 2019",,USA,"BMW Durham, Ajax, CA",,,,,,,,
C28 - Donington Grey Metallic,F97,MAH7 - Black Vernasca Leather,2020,5YMTS0C08L9B30136,,9B30136,2MK,,,"Oct 28, 2019",,USA,"McKenna BMW, Norwalk, US",,,,,,,,
475 - Black Sapphire Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C07L9B30144,,9B30144,2MK,,,"Oct 28, 2019",,USA,"Brian Jessel BMW, Vancouver, CA",,,,,,,,
C28 - Donington Grey Metallic,F97,HDJA - Black/Midrand Beige Two-Tone Merino Leather / Alcantara,2020,5YMTS0C06L9B30152,,9B30152,2MK,,,"Oct 28, 2019",,USA,"Passport BMW, Suitland, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C05L9B30160,,9B30160,2MK,,,"Oct 28, 2019",,USA,"BMW of Freehold, Freehold, US",,,,,,,,
C28 - Donington Grey Metallic,F97,VAEW - BMW Individual Ivory White Extended Merino Leather,2020,5YMTS0C0XL9B30168,,9B30168,2MK,,,"Oct 28, 2019",,USA,"Valencia BMW, Valencia, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKDA - Sakhir Orange Extended Merino Leather,2020,5YMTS0C08L9B30184,,9B30184,2MK,,,"Oct 28, 2019",,USA,"BMW of Utica, Utica, US",,,,,,,,
C28 - Donington Grey Metallic,F97,MAOQ - Oyster Vernasca Leather,2020,5YMTS0C07L9B30192,,9B30192,2MK,,,"Oct 28, 2019",,USA,"Valley BMW, Modesto, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKHV - Adelaide Grey Extended Merino Leather,2020,5YMTS0C07L9B30208,,9B30208,2MK,,,"Oct 28, 2019",,USA,"Niello BMW Sacramento, Sacramento, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C05L9B30224,,9B30224,2MK,,,"Oct 28, 2019",,USA,"BMW of Milwaukee North, Milwaukee, US",,,,,,,,
C28 - Donington Grey Metallic,F97,LKSW - Black Extended Merino Leather,2020,5YMTS0C03L9B30240,,9B30240,2MK,,,"Oct 28, 2019",,USA,"BMW of Spokane, Spokane, US",,,,,,,,
